time	humidity
03:29	32
03:29	32
03:29	32
03:29	32
03:29	32
03:30	32
03:30	32
03:30	32
03:30	32
03:30	32
03:31	32
03:31	32
03:31	31
03:31	31
03:31	31
03:32	31
03:32	31
03:32	31
03:55	49
03:55	49
03:55	48
03:56	46
03:56	46
03:56	44
03:56	43
03:56	43
03:57	44
03:57	44
03:57	44
03:57	43
03:57	43
03:58	42
03:58	42
03:58	41
03:58	41
03:58	40
03:59	40
03:59	39
03:59	39
03:59	38
03:59	38
04:00	37
04:00	37
04:00	37
04:00	36
04:00	36
04:01	36
04:01	36
04:01	35
04:01	35
04:01	35
04:01	35
04:02	35
04:02	34
04:02	34
04:02	34
04:02	34
04:03	34
04:03	33
04:03	33
04:03	33
04:03	33
04:04	33
04:04	33
04:04	33
04:04	32
04:04	32
04:05	32
04:05	32
04:05	32
04:05	32
04:05	32
04:06	32
04:06	32
04:06	32
04:06	32
04:06	32
04:07	31
04:07	31
04:07	31
04:07	31
04:07	31
04:08	31
04:08	31
04:08	31
04:08	31
04:08	30
04:09	30
04:09	30
04:09	30
04:09	30
04:09	30
04:09	30
04:10	30
04:10	30
04:10	30
04:10	30
04:10	30
04:11	30
04:11	30
04:11	30
04:11	30
04:11	30
04:12	29
04:12	29
04:12	29
04:12	29
04:12	29
04:13	29
04:13	29
04:13	29
04:13	29
04:13	29
04:14	29
04:14	29
04:14	29
04:14	29
04:14	29
04:15	29
04:15	29
04:15	29
04:15	29
04:15	29
04:16	29
04:16	29
04:16	29
04:16	28
04:16	28
04:17	28
04:17	28
04:17	28
04:17	28
04:17	28
04:18	28
04:18	28
04:18	28
04:18	28
04:18	28
04:18	28
04:19	28
04:19	28
04:19	28
04:19	28
04:19	28
04:20	28
04:20	28
04:20	28
04:20	28
04:20	28
04:21	28
04:21	28
04:21	28
04:21	28
04:21	28
04:22	28
04:22	28
04:22	28
04:22	28
04:22	28
04:23	28
04:23	28
04:23	28
04:23	28
04:23	28
04:24	28
04:24	28
04:24	28
04:24	28
04:24	28
04:25	27
04:25	27
04:25	27
04:25	27
04:25	27
04:26	27
04:26	27
04:26	27
04:26	27
04:26	27
04:26	27
04:27	27
04:27	27
04:27	27
04:27	27
04:27	27
04:28	27
04:28	27
04:28	27
04:28	27
04:28	27
04:29	27
04:29	27
04:29	27
04:29	27
04:29	27
04:30	27
04:30	27
04:30	27
04:30	27
04:30	27
04:31	27
04:31	27
04:31	27
04:31	27
04:31	27
04:32	27
04:32	27
04:32	27
04:32	27
04:32	27
04:33	27
04:33	27
04:33	27
04:33	27
04:33	27
04:34	27
04:34	27
04:34	27
04:34	27
04:34	27
04:34	27
04:35	27
04:35	27
04:35	27
04:35	27
04:35	27
04:36	27
04:36	27
04:36	27
04:36	27
04:36	27
04:37	27
04:37	27
04:37	27
04:37	27
04:37	27
04:38	27
04:38	27
04:38	27
04:38	26
04:38	27
04:39	27
04:39	26
04:39	26
04:39	26
04:39	26
04:40	26
04:40	26
04:40	26
04:40	26
04:40	26
04:41	26
04:41	26
04:41	26
04:41	26
04:41	26
04:42	26
04:42	26
04:42	26
04:42	26
04:42	26
04:43	26
04:43	26
04:43	26
04:43	26
04:43	26
04:43	26
04:44	26
04:44	26
04:44	26
04:44	26
04:44	26
04:45	26
04:45	26
04:45	26
04:45	26
04:45	26
04:46	26
04:46	26
04:46	26
04:46	26
04:46	26
04:47	26
04:47	26
04:47	26
04:47	26
04:47	26
04:48	26
04:48	26
04:48	26
04:48	26
04:48	26
04:49	26
04:49	26
04:49	26
04:49	26
04:49	26
04:50	26
04:50	26
04:50	26
04:50	26
04:50	26
04:51	26
04:51	26
04:51	26
04:51	26
04:51	26
04:51	26
04:52	26
04:52	26
04:52	26
04:52	26
04:52	26
04:53	26
04:53	26
04:53	26
04:53	26
04:53	26
04:54	26
04:54	26
04:54	26
04:54	26
04:54	26
04:55	26
04:55	26
04:55	26
04:55	26
04:55	26
04:56	26
04:56	26
04:56	26
04:56	26
04:56	26
04:57	26
04:57	26
04:57	26
04:57	26
04:57	26
04:58	26
04:58	26
04:58	26
04:58	26
04:58	26
04:59	26
04:59	26
04:59	26
04:59	26
04:59	26
04:59	26
05:00	26
05:00	26
05:00	26
05:00	26
05:00	26
05:01	26
05:01	26
05:01	26
05:01	26
05:01	26
05:02	26
05:02	26
05:02	26
05:02	26
05:02	26
05:03	26
05:03	26
05:03	26
05:03	26
05:03	26
05:04	26
05:04	26
05:04	26
05:04	26
05:04	26
05:05	26
05:05	26
05:05	26
05:05	26
05:05	26
05:06	26
05:06	26
05:06	26
05:06	26
05:06	26
05:07	26
05:07	26
05:07	26
05:07	26
05:07	26
05:08	26
05:08	26
05:08	26
05:08	26
05:08	26
05:08	26
05:09	26
05:09	26
05:09	26
05:09	26
05:09	26
05:10	26
05:10	26
05:10	26
05:10	26
05:10	26
05:11	26
05:11	26
05:11	26
05:11	26
05:11	26
05:12	26
05:12	26
05:12	26
05:12	26
05:12	25
05:13	26
05:13	26
05:13	26
05:13	26
05:13	25
05:14	25
05:14	25
05:14	25
05:14	25
05:14	25
05:15	25
05:15	25
05:15	25
05:15	25
05:15	25
05:16	25
05:16	25
05:16	25
05:16	25
05:16	25
05:16	25
05:17	25
05:17	25
05:17	25
05:17	25
05:17	25
05:18	25
05:18	25
05:18	25
05:18	25
05:18	25
05:19	25
05:19	25
05:19	25
05:19	25
05:19	25
05:20	25
05:20	25
05:20	25
05:20	25
05:20	25
05:21	25
05:21	25
05:21	25
05:21	25
05:21	25
05:22	25
05:22	25
05:22	25
05:22	25
05:22	25
05:23	25
05:23	25
05:23	25
05:23	25
05:23	25
05:24	25
05:24	25
05:24	25
05:24	25
05:24	25
05:24	25
05:25	25
05:25	25
05:25	25
05:25	25
05:25	25
05:26	25
05:26	25
05:26	25
05:26	25
05:26	25
05:27	25
05:27	25
05:27	25
05:27	25
05:27	25
05:28	25
05:28	25
05:28	25
05:28	25
05:28	25
05:29	25
05:29	25
05:29	25
05:29	25
05:29	25
05:30	25
05:30	25
05:30	25
05:30	25
05:30	25
05:31	25
05:31	25
05:31	25
05:31	25
05:31	25
05:32	25
05:32	25
05:32	25
05:32	25
05:32	25
05:33	25
05:33	25
05:33	25
05:33	25
05:33	25
05:33	25
05:34	25
05:34	25
05:34	25
05:34	25
05:34	25
05:35	25
05:35	25
05:35	25
05:35	25
05:35	25
05:36	25
05:36	25
05:36	25
05:36	25
05:36	25
05:37	25
05:37	25
05:37	25
05:37	25
05:37	25
05:38	25
05:38	25
05:38	25
05:38	25
05:38	25
05:39	25
05:39	25
05:39	25
05:39	25
05:39	25
05:40	25
05:40	25
05:40	25
05:40	25
05:40	25
05:41	25
05:41	25
05:41	25
05:41	25
05:41	25
05:41	25
05:42	25
05:42	25
05:42	25
05:42	25
05:42	25
05:43	25
05:43	25
05:43	25
05:43	25
05:43	25
05:44	25
05:44	25
05:44	25
05:44	25
05:44	25
05:45	25
05:45	25
05:45	25
05:45	25
05:45	25
05:46	25
05:46	25
05:46	25
05:46	25
05:46	25
05:47	25
05:47	25
05:47	25
05:47	25
05:47	25
05:48	25
05:48	25
05:48	25
05:48	25
05:48	25
05:49	25
05:49	25
05:49	25
05:49	25
05:49	25
05:49	25
05:50	25
05:50	25
05:50	25
05:50	25
05:50	25
05:51	25
05:51	25
05:51	25
05:51	25
05:52	25
05:52	25
05:52	25
05:52	25
05:52	25
05:53	25
05:53	25
05:53	25
05:53	25
05:53	25
05:54	25
05:54	25
05:54	25
05:54	25
05:54	25
05:55	25
05:55	25
05:55	25
05:55	25
05:55	25
05:56	25
05:56	25
05:56	25
05:56	25
05:56	25
05:57	25
05:57	25
05:57	25
05:57	25
05:57	25
05:58	25
05:58	25
05:58	25
05:58	25
05:58	25
05:58	25
05:59	25
05:59	25
05:59	25
05:59	25
05:59	25
06:00	25
06:00	25
06:00	25
06:00	25
06:00	25
06:01	25
06:01	25
06:01	25
06:01	25
06:01	25
06:02	25
06:02	25
06:02	25
06:02	25
06:02	25
06:03	25
06:03	25
06:03	25
06:03	25
06:03	25
06:04	25
06:04	25
06:04	25
06:04	25
06:04	25
06:05	25
06:05	25
06:05	25
06:05	25
06:05	25
06:06	25
06:06	25
06:06	25
06:06	25
06:06	25
06:06	25
06:07	25
06:07	25
06:07	25
06:07	25
06:07	25
06:08	25
06:08	25
06:08	25
06:08	25
06:08	25
06:09	25
06:09	25
06:09	25
06:09	25
06:09	25
06:10	25
06:10	25
06:10	25
06:10	25
06:10	25
06:11	25
06:11	25
06:11	25
06:11	25
06:11	25
06:12	25
06:12	25
06:12	25
06:12	25
06:12	25
06:13	25
06:13	25
06:13	25
06:13	25
06:13	25
06:14	25
06:14	25
06:14	25
06:14	25
06:14	25
06:15	25
06:15	25
06:15	25
06:15	25
06:15	25
06:15	25
06:16	25
06:16	25
06:16	25
06:16	25
06:16	25
06:17	25
06:17	25
06:17	25
06:17	25
06:17	25
06:18	25
06:18	25
06:18	25
06:18	25
06:18	25
06:19	25
06:19	25
06:19	25
06:19	25
06:19	25
06:20	25
06:20	25
06:20	25
06:20	25
06:20	25
06:21	25
06:21	25
06:21	25
06:21	25
06:21	25
06:22	25
06:22	25
06:22	25
06:22	25
06:22	25
06:23	25
06:23	25
06:23	25
06:23	25
06:23	25
06:23	25
06:24	25
06:24	25
06:24	25
06:24	25
06:24	25
06:25	25
06:25	25
06:25	25
06:25	25
06:25	25
06:26	25
06:26	25
06:26	25
06:26	25
06:26	25
06:27	25
06:27	25
06:27	25
06:27	25
06:27	25
06:28	25
06:28	25
06:28	25
06:28	25
06:28	25
06:29	25
06:29	25
06:29	25
06:29	25
06:29	25
06:30	25
06:30	25
06:30	25
06:30	25
06:30	25
06:31	25
06:31	25
06:31	25
06:31	25
06:31	25
06:31	25
06:32	25
06:32	25
06:32	25
06:32	25
06:32	25
06:33	25
06:33	25
06:33	25
06:33	25
06:33	25
06:34	25
06:34	25
06:34	25
06:34	25
06:34	25
06:35	25
06:35	25
06:35	25
06:35	25
06:35	25
06:36	25
06:36	25
06:36	25
06:36	25
06:36	25
06:37	25
06:37	25
06:37	25
06:37	25
06:37	25
06:38	25
06:38	25
06:38	25
06:38	25
06:38	25
06:39	25
06:39	25
06:39	25
06:39	25
06:39	25
06:40	25
06:40	25
06:40	25
06:40	25
06:40	25
06:40	25
06:41	25
06:41	25
06:41	25
06:41	25
06:41	25
06:42	25
06:42	25
06:42	25
06:42	25
06:42	25
06:43	25
06:43	25
06:43	25
06:43	25
06:43	25
06:44	25
06:44	25
06:44	25
06:44	25
06:44	25
06:45	25
06:45	25
06:45	25
06:45	25
06:45	25
06:46	25
06:46	25
06:46	25
06:46	25
06:46	25
06:47	25
06:47	25
06:47	25
06:47	25
06:47	25
06:48	25
06:48	25
06:48	25
06:48	25
06:48	25
06:48	25
06:49	25
06:49	25
06:49	25
06:49	25
06:49	25
06:50	25
06:50	25
06:50	25
06:50	25
06:50	25
06:51	25
06:51	25
06:51	25
06:51	25
06:51	25
06:52	25
06:52	25
06:52	25
06:52	25
06:52	25
06:53	25
06:53	25
06:53	25
06:53	25
06:53	25
06:54	25
06:54	25
06:54	25
06:54	25
06:54	25
06:55	25
06:55	25
06:55	25
06:55	25
06:55	25
06:56	25
06:56	25
06:56	25
06:56	25
06:56	25
06:56	25
06:57	25
06:57	25
06:57	25
06:57	25
06:57	25
06:58	25
06:58	25
06:58	25
06:58	25
06:58	25
06:59	25
06:59	25
06:59	25
06:59	25
06:59	25
07:00	25
07:00	25
07:00	25
07:00	25
07:00	25
07:01	25
07:01	25
07:01	25
07:01	25
07:01	25
07:02	25
07:02	25
07:02	25
07:02	25
07:02	25
07:03	25
07:03	25
07:03	25
07:03	25
07:03	25
07:04	25
07:04	25
07:04	25
07:04	25
07:04	25
07:05	25
07:05	25
07:05	25
07:05	25
07:05	25
07:05	25
07:06	25
07:06	25
07:06	25
07:06	25
07:06	25
07:07	25
07:07	25
07:07	25
07:07	25
07:07	25
07:08	25
07:08	25
07:08	25
07:08	25
07:08	25
07:09	25
07:09	25
07:09	25
07:09	25
07:09	25
07:10	25
07:10	25
07:10	25
07:10	25
07:10	25
07:11	25
07:11	25
07:11	25
07:11	25
07:11	25
07:12	25
07:12	25
07:12	25
07:12	25
07:12	25
07:13	25
07:13	25
07:13	25
07:13	25
07:13	25
07:13	25
07:14	25
07:14	25
07:14	25
07:14	25
07:14	25
07:15	25
07:15	25
07:15	25
07:15	25
07:15	25
07:16	25
07:16	25
07:16	25
07:16	25
07:16	25
07:17	25
07:17	25
07:17	25
07:17	25
07:17	25
07:18	25
07:18	25
07:18	25
07:18	25
07:18	25
07:19	25
07:19	25
07:19	25
07:19	25
07:19	25
07:20	25
07:20	25
07:20	25
07:20	25
07:20	25
07:21	25
07:21	25
07:21	25
07:21	25
07:21	25
07:21	25
07:22	25
07:22	25
07:22	25
07:22	25
07:22	25
07:23	25
07:23	25
07:23	25
07:23	25
07:23	25
07:24	25
07:24	25
07:24	25
07:24	25
07:24	25
07:25	25
07:25	25
07:25	25
07:25	25
07:25	25
07:26	25
07:26	25
07:26	25
07:26	25
07:26	25
07:27	25
07:27	25
07:27	25
07:27	25
07:27	25
07:28	25
07:28	25
07:28	25
07:28	25
07:28	25
07:29	25
07:29	25
07:29	25
07:29	25
07:29	25
07:30	25
07:30	25
07:30	25
07:30	25
07:30	25
07:30	25
07:31	25
07:31	25
07:31	25
07:31	25
07:31	25
07:32	25
07:32	25
07:32	25
07:32	25
07:32	25
07:33	25
07:33	25
07:33	25
07:33	25
07:33	25
07:34	25
07:34	25
07:34	25
07:34	25
07:34	25
07:35	25
07:35	25
07:35	25
07:35	25
07:35	25
07:36	25
07:36	25
07:36	25
07:36	25
07:36	25
07:37	25
07:37	25
07:37	25
07:37	25
07:37	25
07:38	25
07:38	25
07:38	25
07:38	25
07:38	25
07:38	25
07:39	25
07:39	25
07:39	25
07:39	25
07:39	25
07:40	25
07:40	25
07:40	25
07:40	25
07:40	25
07:41	25
07:41	25
07:41	25
07:41	25
07:41	25
07:42	25
07:42	25
07:42	25
07:42	25
07:42	25
07:43	25
07:43	25
07:43	25
07:43	25
07:43	25
07:44	25
07:44	25
07:44	25
07:44	25
07:44	25
07:45	25
07:45	25
07:45	25
07:45	25
07:45	25
07:46	25
07:46	25
07:46	25
07:46	25
07:46	25
07:46	25
07:47	25
07:47	25
07:47	25
07:47	25
07:47	25
07:48	25
07:48	25
07:48	25
07:48	25
07:48	25
07:49	25
07:49	25
07:49	25
07:49	25
07:49	25
07:50	25
07:50	25
07:50	25
07:50	25
07:50	25
07:51	25
07:51	25
07:51	25
07:51	25
07:51	25
07:52	25
07:52	25
07:52	25
07:52	25
07:52	25
07:53	25
07:53	25
07:53	25
07:53	25
07:53	25
07:54	25
07:54	25
07:54	25
07:54	25
07:54	25
07:55	25
07:55	25
07:55	25
07:55	25
07:55	25
07:55	25
07:56	25
07:56	25
07:56	25
07:56	25
07:56	25
07:57	25
07:57	25
07:57	25
07:57	25
07:57	25
07:58	25
07:58	25
07:58	25
07:58	25
07:58	25
07:59	25
07:59	25
07:59	25
07:59	25
07:59	25
08:00	25
08:00	25
08:00	25
08:00	25
08:00	25
08:01	25
08:01	25
08:01	25
08:01	25
08:01	25
08:02	25
08:02	25
08:02	25
08:02	25
08:02	25
08:03	25
08:03	25
08:03	25
08:03	25
08:03	25
08:03	25
08:04	25
08:04	25
08:04	25
08:04	25
08:04	25
08:05	25
08:05	25
08:05	25
08:05	25
08:05	25
08:06	25
08:06	25
08:06	25
08:06	25
08:06	25
08:07	25
08:07	25
08:07	25
08:07	25
08:07	25
08:08	25
08:08	25
08:08	25
08:08	25
08:08	25
08:09	25
08:09	25
08:09	25
08:09	25
08:09	25
08:10	25
08:10	25
08:10	25
08:10	25
08:10	25
08:11	25
08:11	25
08:11	25
08:11	25
08:11	25
08:11	25
08:12	25
08:12	25
08:12	25
08:12	25
08:12	25
08:13	25
08:13	25
08:13	25
08:13	25
08:13	25
08:14	25
08:14	25
08:14	25
08:14	25
08:14	25
08:15	25
08:15	25
08:15	25
08:15	25
08:15	25
08:16	25
08:16	25
08:16	25
08:16	25
08:16	25
08:17	25
08:17	25
08:17	25
08:17	25
08:17	25
08:18	25
08:18	25
08:18	25
08:18	25
08:18	25
08:19	25
08:19	25
08:19	25
08:19	25
08:19	25
08:20	25
08:20	25
08:20	25
08:20	25
08:20	25
08:20	25
08:21	25
08:21	25
08:21	25
08:21	25
08:21	25
08:22	25
08:22	25
08:22	25
08:22	25
08:22	25
08:23	25
08:23	25
08:23	25
08:23	25
08:23	25
08:24	25
08:24	25
08:24	25
08:24	25
08:24	25
08:25	25
08:25	25
08:25	25
08:25	25
08:25	25
08:26	25
08:26	25
08:26	25
08:26	25
08:26	25
08:27	25
08:27	25
08:27	25
08:27	25
08:27	25
08:28	25
08:28	25
08:28	25
08:28	25
08:28	25
08:28	25
08:29	25
08:29	25
08:29	25
08:29	25
08:29	25
08:30	25
08:30	25
08:30	25
08:30	25
08:30	25
08:31	25
08:31	25
08:31	25
08:31	25
08:31	25
08:32	25
08:32	25
08:32	25
08:32	25
08:32	25
08:33	25
08:33	25
08:33	25
08:33	25
08:33	25
08:34	25
08:34	25
08:34	25
08:34	25
08:34	25
08:35	25
08:35	25
08:35	25
08:35	25
08:35	25
08:36	25
08:36	25
08:36	25
08:36	25
08:36	25
08:36	25
08:37	25
08:37	25
08:37	25
08:37	25
08:37	25
08:38	25
08:38	25
08:38	25
08:38	25
08:38	25
08:39	25
08:39	25
08:39	25
08:39	25
08:39	25
08:40	25
08:40	25
08:40	25
08:40	25
08:40	25
08:41	25
08:41	25
08:41	25
08:41	25
08:41	25
08:42	25
08:42	25
08:42	25
08:42	25
08:42	25
08:43	25
08:43	25
08:43	25
08:43	25
08:43	25
08:44	25
08:44	25
08:44	25
08:44	25
08:44	25
08:45	25
08:45	25
08:45	25
08:45	25
08:45	25
08:45	25
08:46	25
08:46	25
08:46	25
08:46	25
08:46	25
08:47	25
08:47	25
08:47	25
08:47	25
08:47	25
08:48	25
08:48	25
08:48	25
08:48	25
08:48	25
08:49	25
08:49	25
08:49	25
08:49	25
08:49	25
08:50	25
08:50	25
08:50	25
08:50	25
08:50	25
08:51	25
08:51	25
08:51	25
08:51	25
08:51	25
08:52	25
08:52	25
08:52	25
08:52	25
08:52	25
08:53	25
08:53	25
08:53	25
08:53	25
08:53	25
08:53	25
08:54	25
08:54	25
08:54	25
08:54	25
08:54	25
08:55	25
08:55	25
08:55	25
08:55	25
08:55	25
08:56	25
08:56	25
08:56	25
08:56	25
08:56	25
08:57	25
08:57	25
08:57	25
08:57	25
08:57	25
08:58	25
08:58	25
08:58	25
08:58	25
08:58	25
08:59	25
08:59	25
08:59	25
08:59	25
08:59	25
09:00	25
09:00	25
09:00	25
09:00	25
09:00	25
09:01	25
09:01	25
09:01	25
09:01	25
09:01	25
09:01	25
09:02	25
09:02	25
09:02	25
09:02	25
09:02	25
09:03	25
09:03	25
09:03	25
09:03	25
09:03	25
09:04	25
09:04	25
09:04	25
09:04	25
09:04	25
09:05	25
09:05	25
09:05	25
09:05	25
09:05	25
09:06	25
09:06	25
09:06	25
09:06	25
09:06	25
09:07	25
09:07	25
09:07	25
09:07	25
09:07	25
09:08	25
09:08	25
09:08	25
09:08	25
09:08	25
09:09	25
09:09	25
09:09	25
09:09	25
09:09	25
09:10	25
09:10	25
09:10	25
09:10	25
09:10	25
09:10	25
09:11	25
09:11	25
09:11	25
09:11	25
09:11	25
09:12	25
09:12	25
09:12	25
09:12	25
09:12	25
09:13	25
09:13	25
09:13	25
09:13	25
09:13	25
09:14	25
09:14	25
09:14	25
09:14	25
09:14	25
09:15	25
09:15	25
09:15	25
09:15	25
09:15	25
09:16	25
09:16	25
09:16	25
09:16	25
09:16	25
09:17	25
09:17	25
09:17	25
09:17	25
09:17	25
09:18	25
09:18	25
09:18	25
09:18	25
09:18	25
09:18	25
09:19	25
09:19	25
09:19	25
09:19	25
09:19	25
09:20	25
09:20	25
09:20	25
09:20	25
09:20	25
09:21	25
09:21	25
09:21	25
09:21	25
09:21	25
09:22	25
09:22	25
09:22	25
09:22	25
09:22	25
09:23	25
09:23	25
09:23	25
09:23	25
09:23	25
09:24	25
09:24	25
09:24	25
09:24	25
09:24	25
09:25	25
09:25	25
09:25	25
09:25	25
09:25	25
09:26	25
09:26	25
09:26	25
09:26	25
09:26	25
09:26	25
09:27	25
09:27	25
09:27	25
09:27	25
09:27	25
09:28	25
09:28	25
09:28	25
09:28	25
09:28	25
09:29	25
09:29	25
09:29	25
09:29	25
09:29	25
09:30	25
09:30	25
09:30	25
09:30	25
09:30	25
09:31	25
09:31	25
09:31	25
09:31	25
09:31	25
09:32	25
09:32	25
09:32	25
09:32	25
09:32	25
09:33	25
09:33	25
09:33	25
09:33	25
09:33	25
09:34	25
09:34	25
09:34	25
09:34	25
09:34	25
09:35	25
09:35	25
09:35	25
09:35	25
09:35	25
09:35	25
09:36	25
09:36	25
09:36	25
09:36	25
09:36	25
09:37	25
09:37	25
09:37	25
09:37	25
09:37	25
09:38	25
09:38	25
09:38	25
09:38	25
09:38	25
09:39	25
09:39	25
09:39	25
09:39	25
09:39	25
09:40	25
09:40	25
09:40	25
09:40	25
09:40	25
09:41	25
09:41	25
09:41	25
09:41	25
09:41	25
09:42	25
09:42	25
09:42	25
09:42	25
09:42	25
09:43	25
09:43	25
09:43	25
09:43	25
09:43	25
09:43	25
09:44	25
09:44	25
09:44	25
09:44	25
09:44	25
09:45	25
09:45	25
09:45	25
09:45	25
09:45	25
09:46	25
09:46	25
09:46	25
09:46	25
09:46	25
09:47	25
09:47	25
09:47	25
09:47	25
09:47	25
09:48	25
09:48	25
09:48	25
09:48	25
09:48	25
09:49	25
09:49	25
09:49	25
09:49	25
09:49	25
09:50	25
09:50	25
09:50	25
09:50	25
09:50	25
09:51	25
09:51	25
09:51	25
09:51	25
09:51	25
09:51	25
09:52	25
09:52	25
09:52	25
09:52	25
09:52	25
09:53	25
09:53	25
09:53	25
09:53	25
09:53	25
09:54	25
09:54	25
09:54	25
09:54	25
09:54	25
09:55	25
09:55	25
09:55	25
09:55	25
09:55	25
09:56	25
09:56	25
09:56	25
09:56	25
09:56	25
09:57	25
09:57	25
09:57	25
09:57	25
09:57	25
09:58	25
09:58	25
09:58	25
09:58	25
09:58	25
09:59	25
09:59	25
09:59	25
09:59	25
09:59	25
10:00	25
10:00	25
10:00	25
10:00	25
10:00	25
10:00	25
10:01	25
10:01	25
10:01	25
10:01	25
10:01	25
10:02	25
10:02	25
10:02	25
10:02	25
10:02	25
10:03	25
10:03	25
10:03	25
10:03	25
10:03	25
10:04	25
10:04	25
10:04	25
10:04	25
10:04	25
10:05	25
10:05	25
10:05	25
10:05	25
10:05	25
10:06	25
10:06	25
10:06	25
10:06	25
10:06	25
10:07	25
10:07	25
10:07	25
10:07	25
10:07	25
10:08	25
10:08	25
10:08	25
10:08	25
10:08	25
10:08	25
10:09	25
10:09	25
10:09	25
10:09	25
10:09	25
10:10	25
10:10	25
10:10	25
10:10	25
10:10	25
10:11	25
10:11	25
10:11	25
10:11	25
10:11	25
10:12	25
10:12	25
10:12	25
10:12	25
10:12	25
10:13	25
10:13	25
10:13	25
10:13	25
10:13	25
10:14	25
10:14	25
10:14	25
10:14	25
10:14	25
10:15	25
10:15	25
10:15	25
10:15	25
10:15	25
10:16	25
10:16	25
10:16	25
10:16	25
10:16	25
10:16	25
10:17	25
10:17	25
10:17	25
10:17	25
10:17	25
10:18	25
10:18	25
10:18	25
10:18	25
10:18	25
10:19	25
10:19	25
10:19	25
10:19	25
10:19	25
10:20	25
10:20	25
10:20	25
10:20	25
10:20	25
10:21	25
10:21	25
10:21	25
10:21	25
10:21	25
10:22	25
10:22	25
10:22	25
10:22	25
10:22	25
10:23	25
10:23	25
10:23	25
10:23	25
10:23	25
10:24	25
10:24	25
10:24	25
10:24	25
10:24	25
10:25	25
10:25	25
10:25	25
10:25	25
10:25	25
10:25	25
10:26	25
10:26	25
10:26	25
10:26	25
10:26	25
10:27	25
10:27	25
10:27	25
10:27	25
10:27	25
10:28	25
10:28	25
10:28	25
10:28	25
10:28	25
10:29	25
10:29	25
10:29	25
10:29	25
10:29	25
10:30	25
10:30	25
10:30	25
10:30	25
10:30	25
10:31	25
10:31	25
10:31	25
10:31	25
10:31	25
10:32	25
10:32	25
10:32	25
10:32	25
10:32	25
10:33	25
10:33	25
10:33	25
10:33	25
10:33	25
10:33	25
10:34	25
10:34	25
10:34	25
10:34	25
10:34	25
10:35	25
10:35	25
10:35	25
10:35	25
10:35	25
10:36	25
10:36	25
10:36	25
10:36	25
10:36	25
10:37	25
10:37	25
10:37	25
10:37	25
10:37	25
10:38	25
10:38	25
10:38	25
10:38	25
10:38	25
10:39	25
10:39	25
10:39	25
10:39	25
10:39	25
